ID_LIEU,CODE_POSTAL,VILLE,DEPARTEMENT,REGION,PAYS,LATITUDE,LONGITUDE,POPULATION
332,1240,Saint-André-le-Bouchoux,Ain,Auvergne-Rhône-Alpes,France,46.1137,5.0775,427.0
333,1960,Saint-André-sur-Vieux-Jonc,Ain,Auvergne-Rhône-Alpes,France,46.15,5.143,1216.0
334,1190,Saint-Bénigne,Ain,Auvergne-Rhône-Alpes,France,46.4517,4.952,1351.0
335,1300,Groslée-Saint-Benoit,Ain,Auvergne-Rhône-Alpes,France,45.7011,5.5823,1232.0
336,1600,Saint-Bernard,Ain,Auvergne-Rhône-Alpes,France,45.95,4.7419,1544.0
337,1120,Sainte-Croix,Ain,Auvergne-Rhône-Alpes,France,45.8978,5.0477,548.0
338,1380,Saint-Cyr-sur-Menthon,Ain,Auvergne-Rhône-Alpes,France,46.2751,4.9669,1867.0
339,1000,Saint-Denis-lès-Bourg,Ain,Auvergne-Rhône-Alpes,France,46.2097,5.1825,6078.0
340,1500,Saint-Denis-en-Bugey,Ain,Auvergne-Rhône-Alpes,France,45.9497,5.326,2258.0
341,1340,Saint-Didier-d'Aussiat,Ain,Auvergne-Rhône-Alpes,France,46.3075,5.0536,845.0
342,1600,Saint-Didier-de-Formans,Ain,Auvergne-Rhône-Alpes,France,45.9587,4.7767,2176.0
343,1140,Saint-Didier-sur-Chalaronne,Ain,Auvergne-Rhône-Alpes,France,46.1877,4.823,2969.0
344,1800,Saint-Éloi,Ain,Auvergne-Rhône-Alpes,France,45.9343,5.1507,524.0
345,1370,Saint-Étienne-du-Bois,Ain,Auvergne-Rhône-Alpes,France,46.2755,5.2793,2569.0
346,1140,Saint-Étienne-sur-Chalaronne,Ain,Auvergne-Rhône-Alpes,France,46.1451,4.8694,1625.0
347,1190,Saint-Étienne-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,France,46.3998,5.0031,576.0
348,1600,Sainte-Euphémie,Ain,Auvergne-Rhône-Alpes,France,45.9651,4.7927,1741.0
349,1630,Saint-Genis-Pouilly,Ain,Auvergne-Rhône-Alpes,France,46.2556,6.0368,14584.0
350,1380,Saint-Genis-sur-Menthon,Ain,Auvergne-Rhône-Alpes,France,46.281,5.0162,488.0
351,1400,Saint-Georges-sur-Renon,Ain,Auvergne-Rhône-Alpes,France,46.1033,5.0286,214.0
352,1130,Saint-Germain-de-Joux,Ain,Auvergne-Rhône-Alpes,France,46.1812,5.7435,505.0
353,1300,Saint-Germain-les-Paroisses,Ain,Auvergne-Rhône-Alpes,France,45.773,5.6191,423.0
354,1240,Saint-Germain-sur-Renon,Ain,Auvergne-Rhône-Alpes,France,46.0764,5.0626,262.0
355,1630,Saint-Jean-de-Gonville,Ain,Auvergne-Rhône-Alpes,France,46.2184,5.9395,2042.0
356,1800,Saint-Jean-de-Niost,Ain,Auvergne-Rhône-Alpes,France,45.8384,5.2066,1862.0
357,1390,Saint-Jean-de-Thurigneux,Ain,Auvergne-Rhône-Alpes,France,45.9597,4.8959,850.0
358,1640,Saint-Jean-le-Vieux,Ain,Auvergne-Rhône-Alpes,France,46.028,5.3799,1799.0
359,1560,Saint-Jean-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,France,46.3912,5.0582,764.0
360,1290,Saint-Jean-sur-Veyle,Ain,Auvergne-Rhône-Alpes,France,46.2687,4.9203,1154.0
361,1150,Sainte-Julie,Ain,Auvergne-Rhône-Alpes,France,45.8802,5.2837,1092.0
362,1560,Saint-Julien-sur-Reyssouze,Ain,Auvergne-Rhône-Alpes,France,46.3977,5.1062,687.0
363,1540,Saint-Julien-sur-Veyle,Ain,Auvergne-Rhône-Alpes,France,46.2072,4.9559,853.0
364,1250,Saint-Just,Ain,Auvergne-Rhône-Alpes,France,46.1948,5.285,953.0
365,1750,Saint-Laurent-sur-Saône,Ain,Auvergne-Rhône-Alpes,France,46.3053,4.8395,1735.0
366,1390,Saint-Marcel,Ain,Auvergne-Rhône-Alpes,France,45.9485,4.9862,1300.0
367,1510,Saint-Martin-de-Bavel,Ain,Auvergne-Rhône-Alpes,France,45.8467,5.6779,431.0
368,1430,Saint-Martin-du-Frêne,Ain,Auvergne-Rhône-Alpes,France,46.1345,5.5711,1027.0
369,1160,Saint-Martin-du-Mont,Ain,Auvergne-Rhône-Alpes,France,46.1063,5.33,1953.0
370,1310,Saint-Martin-le-Châtel,Ain,Auvergne-Rhône-Alpes,France,46.2903,5.1206,784.0
371,1700,Saint-Maurice-de-Beynost,Ain,Auvergne-Rhône-Alpes,France,45.8325,4.9763,4243.0
372,1800,Saint-Maurice-de-Gourdans,Ain,Auvergne-Rhône-Alpes,France,45.819,5.172,2826.0
373,1500,Saint-Maurice-de-Rémens,Ain,Auvergne-Rhône-Alpes,France,45.9542,5.2706,758.0
374,1560,Saint-Nizier-le-Bouchoux,Ain,Auvergne-Rhône-Alpes,France,46.4549,5.1716,589.0
375,1320,Saint-Nizier-le-Désert,Ain,Auvergne-Rhône-Alpes,France,46.0518,5.1471,922.0
376,1330,Sainte-Olive,Ain,Auvergne-Rhône-Alpes,France,46.0147,4.9349,357.0
377,1240,Saint-Paul-de-Varax,Ain,Auvergne-Rhône-Alpes,France,46.0949,5.1309,1637.0
378,1230,Saint-Rambert-en-Bugey,Ain,Auvergne-Rhône-Alpes,France,45.953,5.4418,2179.0
379,1310,Saint-Rémy,Ain,Auvergne-Rhône-Alpes,France,46.1857,5.1646,922.0
380,1150,Saint-Sorlin-en-Bugey,Ain,Auvergne-Rhône-Alpes,France,45.8863,5.369,1140.0
381,1340,Saint-Sulpice,Ain,Auvergne-Rhône-Alpes,France,46.3215,5.0406,259.0
382,1560,Saint-Trivier-de-Courtes,Ain,Auvergne-Rhône-Alpes,France,46.458,5.0672,1122.0
383,1990,Saint-Trivier-sur-Moignans,Ain,Auvergne-Rhône-Alpes,France,46.0632,4.8984,1910.0
384,1150,Saint-Vulbas,Ain,Auvergne-Rhône-Alpes,France,45.8234,5.267,1229.0
385,1270,Salavre,Ain,Auvergne-Rhône-Alpes,France,46.363,5.3457,295.0
386,1580,Samognat,Ain,Auvergne-Rhône-Alpes,France,46.2732,5.5826,645.0
387,1400,Sandrans,Ain,Auvergne-Rhône-Alpes,France,46.0709,4.9824,578.0
388,1150,Sault-Brénaz,Ain,Auvergne-Rhône-Alpes,France,45.8612,5.4007,1007.0
389,1220,Sauverny,Ain,Auvergne-Rhône-Alpes,France,46.3132,6.1102,1003.0
390,1480,Savigneux,Ain,Auvergne-Rhône-Alpes,France,45.9946,4.8559,1459.0
391,1170,Ségny,Ain,Auvergne-Rhône-Alpes,France,46.2944,6.0732,2676.0
392,1470,Seillonnaz,Ain,Auvergne-Rhône-Alpes,France,45.8006,5.504,136.0
393,1630,Sergy,Ain,Auvergne-Rhône-Alpes,France,46.2615,5.9872,2279.0
394,1190,Sermoyer,Ain,Auvergne-Rhône-Alpes,France,46.4987,4.9733,659.0
395,1470,Serrières-de-Briord,Ain,Auvergne-Rhône-Alpes,France,45.8129,5.4424,1329.0
396,1450,Serrières-sur-Ain,Ain,Auvergne-Rhône-Alpes,France,46.149,5.4472,135.0
397,1960,Servas,Ain,Auvergne-Rhône-Alpes,France,46.1366,5.1845,1287.0
398,1560,Servignat,Ain,Auvergne-Rhône-Alpes,France,46.4354,5.0587,180.0
399,1420,Seyssel,Ain,Auvergne-Rhône-Alpes,France,45.9477,5.8257,997.0
400,1250,Simandre-sur-Suran,Ain,Auvergne-Rhône-Alpes,France,46.235,5.4214,664.0
401,1580,Sonthonnax-la-Montagne,Ain,Auvergne-Rhône-Alpes,France,46.2235,5.5015,287.0
402,1150,Souclin,Ain,Auvergne-Rhône-Alpes,France,45.8811,5.4368,263.0
403,1400,Sulignat,Ain,Auvergne-Rhône-Alpes,France,46.1727,4.9601,605.0
404,1510,Talissieu,Ain,Auvergne-Rhône-Alpes,France,45.8627,5.7199,514.0
405,1230,Tenay,Ain,Auvergne-Rhône-Alpes,France,45.9222,5.5147,1024.0
406,1120,Thil,Ain,Auvergne-Rhône-Alpes,France,45.8184,5.0189,1208.0
407,1710,Thoiry,Ain,Auvergne-Rhône-Alpes,France,46.2448,5.9685,6356.0
408,1140,Thoissey,Ain,Auvergne-Rhône-Alpes,France,46.1697,4.7963,1644.0
409,1230,Torcieu,Ain,Auvergne-Rhône-Alpes,France,45.9189,5.4056,744.0
410,1250,Tossiat,Ain,Auvergne-Rhône-Alpes,France,46.1355,5.3076,1389.0
411,1600,Toussieux,Ain,Auvergne-Rhône-Alpes,France,45.961,4.8289,1228.0
412,1390,Tramoyes,Ain,Auvergne-Rhône-Alpes,France,45.8742,4.9624,1845.0
413,1160,La Tranclière,Ain,Auvergne-Rhône-Alpes,France,46.0915,5.2656,288.0
414,1370,Val-Revermont,Ain,Auvergne-Rhône-Alpes,France,46.2816,5.3537,2494.0
415,1600,Trévoux,Ain,Auvergne-Rhône-Alpes,France,45.9398,4.771,6931.0
416,1140,Valeins,Ain,Auvergne-Rhône-Alpes,France,46.1145,4.8646,131.0
417,1660,Vandeins,Ain,Auvergne-Rhône-Alpes,France,46.2155,5.0786,725.0
418,1160,Varambon,Ain,Auvergne-Rhône-Alpes,France,46.0443,5.2909,664.0
419,1150,Vaux-en-Bugey,Ain,Auvergne-Rhône-Alpes,France,45.9184,5.3612,1218.0
420,1270,Verjon,Ain,Auvergne-Rhône-Alpes,France,46.3466,5.3472,343.0
421,1560,Vernoux,Ain,Auvergne-Rhône-Alpes,France,46.4861,5.1036,296.0
422,1330,Versailleux,Ain,Auvergne-Rhône-Alpes,France,45.9883,5.115,500.0
423,1210,Versonnex,Ain,Auvergne-Rhône-Alpes,France,46.2992,6.1008,2222.0
424,1170,Vesancy,Ain,Auvergne-Rhône-Alpes,France,46.3634,6.0856,513.0
425,1560,Vescours,Ain,Auvergne-Rhône-Alpes,France,46.4743,5.0286,215.0
426,1570,Vésines,Ain,Auvergne-Rhône-Alpes,France,46.3593,4.8638,97.0
427,1430,Vieu-d'Izenave,Ain,Auvergne-Rhône-Alpes,France,46.0823,5.5555,727.0
428,1330,Villars-les-Dombes,Ain,Auvergne-Rhône-Alpes,France,46.0,5.0443,5059.0
429,1150,Villebois,Ain,Auvergne-Rhône-Alpes,France,45.8499,5.4483,1200.0
430,1270,Villemotier,Ain,Auvergne-Rhône-Alpes,France,46.3418,5.3087,607.0
431,1480,Villeneuve,Ain,Auvergne-Rhône-Alpes,France,46.0346,4.8598,1603.0
432,1250,Villereversure,Ain,Auvergne-Rhône-Alpes,France,46.1939,5.3936,1391.0
433,1200,Villes,Ain,Auvergne-Rhône-Alpes,France,46.0952,5.7598,390.0
434,1320,Villette-sur-Ain,Ain,Auvergne-Rhône-Alpes,France,46.0125,5.254,763.0
435,1800,Villieu-Loyes-Mollon,Ain,Auvergne-Rhône-Alpes,France,45.929,5.2265,3831.0
436,1440,Viriat,Ain,Auvergne-Rhône-Alpes,France,46.2522,5.2257,6955.0
437,1510,Virieu-le-Grand,Ain,Auvergne-Rhône-Alpes,France,45.8465,5.639,1110.0
438,1260,Arvière-en-Valromey,Ain,Auvergne-Rhône-Alpes,France,45.9153,5.7346,715.0
439,1300,Virignin,Ain,Auvergne-Rhône-Alpes,France,45.7282,5.7149,1122.0
440,1350,Vongnes,Ain,Auvergne-Rhône-Alpes,France,45.8122,5.7255,71.0
441,1540,Vonnas,Ain,Auvergne-Rhône-Alpes,France,46.2132,4.9945,3233.0
442,2300,Abbécourt,Aisne,Hauts-de-France,France,49.5997,3.1824,513.0
443,2800,Achery,Aisne,Hauts-de-France,France,49.6935,3.3974,586.0
444,2200,Acy,Aisne,Hauts-de-France,France,49.3476,3.4188,1013.0
445,2340,Agnicourt-et-Séchelles,Aisne,Hauts-de-France,France,49.7172,3.9637,188.0
446,2190,Aguilcourt,Aisne,Hauts-de-France,France,49.3953,3.9663,405.0
447,2110,Aisonville-et-Bernoville,Aisne,Hauts-de-France,France,49.9313,3.5121,257.0
448,2820,Aizelles,Aisne,Hauts-de-France,France,49.4865,3.8211,119.0
449,2370,Aizy-Jouy,Aisne,Hauts-de-France,France,49.4372,3.5128,308.0
450,2240,Alaincourt,Aisne,Hauts-de-France,France,49.7681,3.3692,522.0
451,2320,Allemant,Aisne,Hauts-de-France,France,49.4639,3.4591,166.0
452,2290,Ambleny,Aisne,Hauts-de-France,France,49.3741,3.1681,1203.0
453,2200,Ambrief,Aisne,Hauts-de-France,France,49.3226,3.4058,81.0
454,2190,Amifontaine,Aisne,Hauts-de-France,France,49.4977,3.9218,386.0
455,2700,Amigny-Rouy,Aisne,Hauts-de-France,France,49.6111,3.3059,710.0
456,2600,Ancienville,Aisne,Hauts-de-France,France,49.2196,3.2065,78.0
457,2800,Andelain,Aisne,Hauts-de-France,France,49.6428,3.3686,211.0
458,2800,Anguilcourt-le-Sart,Aisne,Hauts-de-France,France,49.6971,3.424,281.0
459,2320,Anizy-le-Grand,Aisne,Hauts-de-France,France,49.5159,3.4426,2510.0
460,2480,Annois,Aisne,Hauts-de-France,France,49.7122,3.1761,352.0
461,2500,Any-Martin-Rieux,Aisne,Hauts-de-France,France,49.8851,4.219,455.0
462,2360,Archon,Aisne,Hauts-de-France,France,49.7444,4.1176,77.0
463,2130,Arcy-Sainte-Restitue,Aisne,Hauts-de-France,France,49.2557,3.4776,398.0
464,2210,Armentières-sur-Ourcq,Aisne,Hauts-de-France,France,49.1731,3.3916,98.0
465,2860,Arrancy,Aisne,Hauts-de-France,France,49.4985,3.7647,45.0
466,2480,Artemps,Aisne,Hauts-de-France,France,49.7623,3.196,363.0
467,2270,Assis-sur-Serre,Aisne,Hauts-de-France,France,49.6788,3.5547,203.0
468,2840,Athies-sous-Laon,Aisne,Hauts-de-France,France,49.5754,3.6905,2600.0
469,2490,Attilly,Aisne,Hauts-de-France,France,49.8557,3.1533,345.0
470,2420,Aubencheul-aux-Bois,Aisne,Hauts-de-France,France,50.0248,3.2614,243.0
471,2500,Aubenton,Aisne,Hauts-de-France,France,49.8254,4.1928,659.0
472,2590,Aubigny-aux-Kaisnes,Aisne,Hauts-de-France,France,49.7724,3.1167,239.0
473,2820,Aubigny-en-Laonnois,Aisne,Hauts-de-France,France,49.495,3.7921,101.0
474,2300,Audignicourt,Aisne,Hauts-de-France,France,49.4779,3.1268,110.0
475,2120,Audigny,Aisne,Hauts-de-France,France,49.8651,3.6314,282.0
476,2220,Augy,Aisne,Hauts-de-France,France,49.3405,3.5117,68.0
477,2000,Aulnois-sous-Laon,Aisne,Hauts-de-France,France,49.6213,3.6111,1366.0
478,2360,Les Autels,Aisne,Hauts-de-France,France,49.7603,4.224,63.0
479,2250,Autremencourt,Aisne,Hauts-de-France,France,49.7042,3.7931,175.0
480,2580,Autreppes,Aisne,Hauts-de-France,France,49.8963,3.8571,176.0
481,2300,Autreville,Aisne,Hauts-de-France,France,49.5878,3.2378,791.0
482,2400,Azy-sur-Marne,Aisne,Hauts-de-France,France,49.0061,3.3575,370.0
483,2290,Bagneux,Aisne,Hauts-de-France,France,49.4595,3.2776,62.0
484,2140,Bancigny,Aisne,Hauts-de-France,France,49.7997,4.0383,25.0
485,2000,Barenton-Bugny,Aisne,Hauts-de-France,France,49.6217,3.6612,556.0
486,2000,Barenton-Cel,Aisne,Hauts-de-France,France,49.6466,3.6448,108.0
487,2270,Barenton-sur-Serre,Aisne,Hauts-de-France,France,49.6682,3.6929,128.0
488,2700,Barisis-aux-Bois,Aisne,Hauts-de-France,France,49.5814,3.332,746.0
489,2170,Barzy-en-Thiérache,Aisne,Hauts-de-France,France,50.0378,3.7522,317.0
490,2850,Barzy-sur-Marne,Aisne,Hauts-de-France,France,49.09,3.5586,399.0
491,2380,Bassoles-Aulers,Aisne,Hauts-de-France,France,49.5328,3.3828,130.0
492,2330,Vallées en Champagne,Aisne,Hauts-de-France,France,49.0009,3.6203,590.0
493,2220,Bazoches-et-Saint-Thibaut,Aisne,Hauts-de-France,France,49.2991,3.6184,517.0
494,2500,Beaumé,Aisne,Hauts-de-France,France,49.8187,4.1529,84.0
495,2300,Beaumont-en-Beine,Aisne,Hauts-de-France,France,49.6876,3.1317,172.0
496,2110,Beaurevoir,Aisne,Hauts-de-France,France,49.9965,3.332,1324.0
497,2160,Beaurieux,Aisne,Hauts-de-France,France,49.4029,3.7594,813.0
498,2800,Beautor,Aisne,Hauts-de-France,France,49.6472,3.3361,2625.0
499,2590,Beauvois-en-Vermandois,Aisne,Hauts-de-France,France,49.8331,3.1023,257.0
500,2110,Becquigny,Aisne,Hauts-de-France,France,50.0143,3.458,263.0
501,2400,Belleau,Aisne,Hauts-de-France,France,49.0803,3.3036,133.0
502,2420,Bellenglise,Aisne,Hauts-de-France,France,49.9241,3.2431,379.0
503,2200,Belleu,Aisne,Hauts-de-France,France,49.3597,3.3439,3624.0
504,2420,Bellicourt,Aisne,Hauts-de-France,France,49.9581,3.2284,561.0
505,2440,Benay,Aisne,Hauts-de-France,France,49.7556,3.3076,188.0
506,2450,Bergues-sur-Sambre,Aisne,Hauts-de-France,France,50.03,3.7114,206.0
507,2250,Berlancourt,Aisne,Hauts-de-France,France,49.7799,3.757,81.0
508,2340,Berlise,Aisne,Hauts-de-France,France,49.6628,4.1104,104.0
509,2120,Bernot,Aisne,Hauts-de-France,France,49.8827,3.4827,434.0
510,2290,Berny-Rivière,Aisne,Hauts-de-France,France,49.4118,3.152,633.0
511,2820,Berrieux,Aisne,Hauts-de-France,France,49.4828,3.8531,177.0
512,2190,Berry-au-Bac,Aisne,Hauts-de-France,France,49.4076,3.8947,720.0
513,2800,Bertaucourt-Epourdon,Aisne,Hauts-de-France,France,49.6283,3.3988,586.0
514,2240,Berthenicourt,Aisne,Hauts-de-France,France,49.7787,3.373,198.0
515,2190,Bertricourt,Aisne,Hauts-de-France,France,49.3975,4.0116,154.0
516,2300,Besmé,Aisne,Hauts-de-France,France,49.5348,3.1657,166.0
517,2500,Besmont,Aisne,Hauts-de-France,France,49.8209,4.116,137.0
518,2870,Besny-et-Loizy,Aisne,Hauts-de-France,France,49.5914,3.5778,314.0
519,2300,Béthancourt-en-Vaux,Aisne,Hauts-de-France,France,49.6274,3.1376,425.0
520,2210,Beugneux,Aisne,Hauts-de-France,France,49.2243,3.4187,117.0
521,2130,Beuvardes,Aisne,Hauts-de-France,France,49.1278,3.4884,741.0
522,2310,Bézu-le-Guéry,Aisne,Hauts-de-France,France,49.0101,3.2283,250.0
523,2400,Bézu-Saint-Germain,Aisne,Hauts-de-France,France,49.1045,3.4082,991.0
524,2300,Bichancourt,Aisne,Hauts-de-France,France,49.5787,3.2135,989.0
525,2290,Bieuxy,Aisne,Hauts-de-France,France,49.4469,3.2687,34.0
526,2860,Bièvres,Aisne,Hauts-de-France,France,49.4923,3.7141,80.0
527,2200,Billy-sur-Aisne,Aisne,Hauts-de-France,France,49.3555,3.3753,1141.0
528,2210,Billy-sur-Ourcq,Aisne,Hauts-de-France,France,49.2233,3.301,195.0
529,2160,Blanzy-lès-Fismes,Aisne,Hauts-de-France,France,49.3378,3.6702,91.0
530,2300,Blérancourt,Aisne,Hauts-de-France,France,49.51,3.149,1212.0
531,2400,Blesmes,Aisne,Hauts-de-France,France,49.0258,3.4628,473.0
532,2110,Bohain-en-Vermandois,Aisne,Hauts-de-France,France,49.9887,3.464,5724.0
533,2270,Bois-lès-Pargny,Aisne,Hauts-de-France,France,49.7383,3.6567,188.0
534,2350,Boncourt,Aisne,Hauts-de-France,France,49.6287,3.9553,270.0
535,2400,Bonneil,Aisne,Hauts-de-France,France,49.0077,3.3476,376.0
536,2400,Bonnesvalyn,Aisne,Hauts-de-France,France,49.1235,3.3273,207.0
537,2420,Bony,Aisne,Hauts-de-France,France,49.9896,3.218,139.0
538,2250,Bosmont-sur-Serre,Aisne,Hauts-de-France,France,49.7381,3.8664,171.0
539,2860,Bouconville-Vauclair,Aisne,Hauts-de-France,France,49.4606,3.7609,184.0
540,2450,Boué,Aisne,Hauts-de-France,France,50.0101,3.7126,1316.0
541,2160,Bouffignereux,Aisne,Hauts-de-France,France,49.3776,3.847,95.0
542,2400,Bouresches,Aisne,Hauts-de-France,France,49.0665,3.3191,187.0
543,2160,Bourg-et-Comin,Aisne,Hauts-de-France,France,49.4038,3.6565,809.0
544,2300,Bourguignon-sous-Coucy,Aisne,Hauts-de-France,France,49.5417,3.1579,104.0
545,2000,Bourguignon-sous-Montbavin,Aisne,Hauts-de-France,France,49.528,3.5389,146.0
546,2140,La Bouteille,Aisne,Hauts-de-France,France,49.8738,3.9602,468.0
547,2220,Braine,Aisne,Hauts-de-France,France,49.3488,3.5357,2243.0
548,2320,Brancourt-en-Laonnois,Aisne,Hauts-de-France,France,49.517,3.4128,710.0
549,2110,Brancourt-le-Grand,Aisne,Hauts-de-France,France,49.9798,3.3956,558.0
550,2400,Brasles,Aisne,Hauts-de-France,France,49.0579,3.4195,1711.0
551,2000,Braye-en-Laonnois,Aisne,Hauts-de-France,France,49.437,3.6096,189.0
552,2140,Braye-en-Thiérache,Aisne,Hauts-de-France,France,49.7665,3.9623,133.0
553,2480,Bray-Saint-Christophe,Aisne,Hauts-de-France,France,49.7738,3.142,65.0
554,2880,Braye,Aisne,Hauts-de-France,France,49.4222,3.3769,130.0
555,2210,Brécy,Aisne,Hauts-de-France,France,49.1402,3.4263,317.0
556,2220,Brenelle,Aisne,Hauts-de-France,France,49.3694,3.5459,194.0
557,2210,Breny,Aisne,Hauts-de-France,France,49.1826,3.3513,219.0
558,2870,Brie,Aisne,Hauts-de-France,France,49.5992,3.4722,54.0
559,2240,Brissay-Choigny,Aisne,Hauts-de-France,France,49.7224,3.4042,297.0
560,2240,Brissy-Hamégicourt,Aisne,Hauts-de-France,France,49.7458,3.4011,653.0
561,2810,Brumetz,Aisne,Hauts-de-France,France,49.1124,3.1528,179.0
562,2360,Brunehamel,Aisne,Hauts-de-France,France,49.7686,4.188,458.0
563,2130,Bruyères-sur-Fère,Aisne,Hauts-de-France,France,49.1994,3.445,195.0
564,2860,Bruyères-et-Montbérault,Aisne,Hauts-de-France,France,49.5184,3.6698,1419.0
565,2220,Bruys,Aisne,Hauts-de-France,France,49.2595,3.5669,19.0
566,2500,Bucilly,Aisne,Hauts-de-France,France,49.8636,4.0938,202.0
567,2880,Bucy-le-Long,Aisne,Hauts-de-France,France,49.39,3.3923,1915.0
568,2870,Bucy-lès-Cerny,Aisne,Hauts-de-France,France,49.5799,3.493,188.0
569,2350,Bucy-lès-Pierrepont,Aisne,Hauts-de-France,France,49.6494,3.904,406.0
570,2500,Buire,Aisne,Hauts-de-France,France,49.908,4.0561,822.0
571,2620,Buironfosse,Aisne,Hauts-de-France,France,49.958,3.8371,1125.0
572,2140,Burelles,Aisne,Hauts-de-France,France,49.7702,3.9148,123.0
573,2810,Bussiares,Aisne,Hauts-de-France,France,49.0749,3.2501,131.0
574,2200,Buzancy,Aisne,Hauts-de-France,France,49.3086,3.3487,183.0
575,2300,Caillouël-Crépigny,Aisne,Hauts-de-France,France,49.6174,3.1226,459.0
576,2300,Camelin,Aisne,Hauts-de-France,France,49.5244,3.1243,436.0
577,2260,La Capelle,Aisne,Hauts-de-France,France,49.9705,3.9146,1757.0
578,2680,Castres,Aisne,Hauts-de-France,France,49.803,3.2576,247.0
579,2420,Le Catelet,Aisne,Hauts-de-France,France,50.0008,3.2425,185.0
580,2490,Caulaincourt,Aisne,Hauts-de-France,France,49.8646,3.1078,144.0
581,2300,Caumont,Aisne,Hauts-de-France,France,49.6374,3.173,546.0
582,2330,Celles-lès-Condé,Aisne,Hauts-de-France,France,49.0158,3.5703,94.0
583,2370,Celles-sur-Aisne,Aisne,Hauts-de-France,France,49.4135,3.4701,252.0
584,2240,Cerizy,Aisne,Hauts-de-France,France,49.7667,3.3346,59.0
585,2860,Cerny-en-Laonnois,Aisne,Hauts-de-France,France,49.4492,3.6803,63.0
586,2870,Cerny-lès-Bucy,Aisne,Hauts-de-France,France,49.5791,3.5466,113.0
587,2220,Cerseuil,Aisne,Hauts-de-France,France,49.3259,3.5175,88.0
588,2320,Cessières-Suzy,Aisne,Hauts-de-France,France,49.5575,3.4817,796.0
589,2200,Chacrise,Aisne,Hauts-de-France,France,49.3008,3.3964,367.0
590,2000,Chaillevois,Aisne,Hauts-de-France,France,49.5087,3.5233,197.0
591,2270,Chalandry,Aisne,Hauts-de-France,France,49.6691,3.6474,242.0
592,2000,Chambry,Aisne,Hauts-de-France,France,49.5985,3.6719,831.0
593,2860,Chamouille,Aisne,Hauts-de-France,France,49.4723,3.671,270.0
594,2670,Champs,Aisne,Hauts-de-France,France,49.538,3.257,311.0
595,2340,Chaourse,Aisne,Hauts-de-France,France,49.703,3.9837,497.0
596,2570,La Chapelle-sur-Chézy,Aisne,Hauts-de-France,France,48.9495,3.375,299.0
597,2310,Charly-sur-Marne,Aisne,Hauts-de-France,France,48.9821,3.2936,2584.0
598,2850,Le Charmel,Aisne,Hauts-de-France,France,49.1106,3.5446,324.0
599,2800,Charmes,Aisne,Hauts-de-France,France,49.6524,3.3834,1596.0
600,2400,Chartèves,Aisne,Hauts-de-France,France,49.0894,3.504,358.0
601,2370,Chassemy,Aisne,Hauts-de-France,France,49.3778,3.5046,898.0
602,2400,Château-Thierry,Aisne,Hauts-de-France,France,49.0556,3.3784,15068.0
603,2270,Châtillon-lès-Sons,Aisne,Hauts-de-France,France,49.7629,3.6986,83.0
604,2240,Châtillon-sur-Oise,Aisne,Hauts-de-France,France,49.7951,3.4173,125.0
605,2160,Chaudardes,Aisne,Hauts-de-France,France,49.3968,3.788,91.0
606,2200,Chaudun,Aisne,Hauts-de-France,France,49.3141,3.2508,244.0
607,2300,Chauny,Aisne,Hauts-de-France,France,49.6185,3.2192,11456.0
608,2000,Chavignon,Aisne,Hauts-de-France,France,49.4782,3.5155,852.0
609,2880,Chavigny,Aisne,Hauts-de-France,France,49.4229,3.309,159.0
610,2370,Chavonne,Aisne,Hauts-de-France,France,49.4081,3.5614,210.0
611,2860,Chérêt,Aisne,Hauts-de-France,France,49.5147,3.6878,146.0
612,2860,Chermizy-Ailles,Aisne,Hauts-de-France,France,49.464,3.7196,121.0
613,2220,Chéry-Chartreuve,Aisne,Hauts-de-France,France,49.2529,3.6081,379.0
614,2000,Chéry-lès-Pouilly,Aisne,Hauts-de-France,France,49.6479,3.5886,737.0
615,2360,Chéry-lès-Rozoy,Aisne,Hauts-de-France,France,49.7245,4.1026,97.0
616,2250,Chevennes,Aisne,Hauts-de-France,France,49.8196,3.7386,128.0
617,2000,Chevregny,Aisne,Hauts-de-France,France,49.47,3.595,191.0
618,2270,Chevresis-Monceau,Aisne,Hauts-de-France,France,49.7657,3.5843,335.0
619,2810,Chézy-en-Orxois,Aisne,Hauts-de-France,France,49.1247,3.1565,377.0
620,2570,Chézy-sur-Marne,Aisne,Hauts-de-France,France,48.9857,3.3882,1308.0
621,2400,Chierry,Aisne,Hauts-de-France,France,49.0326,3.4321,1169.0
622,2120,Chigny,Aisne,Hauts-de-France,France,49.9291,3.7728,141.0
623,2350,Chivres-en-Laonnois,Aisne,Hauts-de-France,France,49.6256,3.8576,354.0
624,2880,Chivres-Val,Aisne,Hauts-de-France,France,49.4048,3.4371,532.0
625,2000,Chivy-lès-Étouvelles,Aisne,Hauts-de-France,France,49.5334,3.5838,488.0
626,2210,Chouy,Aisne,Hauts-de-France,France,49.2154,3.2433,371.0
627,2130,Cierges,Aisne,Hauts-de-France,France,49.1659,3.6022,64.0
628,2250,Cilly,Aisne,Hauts-de-France,France,49.7473,3.8421,175.0
629,2220,Ciry-Salsogne,Aisne,Hauts-de-France,France,49.3693,3.4664,892.0
630,2000,Clacy-et-Thierret,Aisne,Hauts-de-France,France,49.5546,3.5651,294.0
