,code,libelle,codePostal,codeDepartement
6233,76409,MANNEVILLETTE,76290,76
6234,73292,THENESOL,73200,73
6235,57433,MAIZIERES LES METZ,57280,57
6236,23013,AUZANCES,23700,23
6237,57178,DIFFEMBACH LES HELLIMER,57660,57
6238,88065,BONVILLET,88260,88
6239,17042,BERCLOUX,17770,17
6240,57381,LANEUVEVILLE EN SAULNOIS,57590,57
6241,62498,LENS,62300,62
6242,84008,LE BARROUX,84330,84
6243,57313,HEMILLY,57690,57
6244,65407,SARP,65370,65
6245,63155,ESTANDEUIL,63520,63
6246,60319,LA HOUSSOYE,60390,60
6247,54060,BELLEVILLE,54940,54
6248,70403,PALANTE,70200,70
6249,11084,CAUX ET SAUZENS,11170,11
6250,25265,GENEUILLE,25870,25
6251,71543,TOURNUS,71700,71
6252,81282,SENAUX,81530,81
6253,42213,ST CYR DE VALORGES,42114,42
6254,62485,LAIRES,62960,62
6255,35063,LA CHAPELLE ST AUBERT,35140,35
6256,62434,LA HERLIERE,62158,62
6257,61420,STE MARIE LA ROBERT,61320,61
6258,71234,HUILLY SUR SEILLE,71290,71
6259,39004,ABERGEMENT LES THESY,39110,39
6260,89197,GUILLON TERRE PLAINE,89420,89
6261,15119,MASSIAC,15500,15
6262,46315,TEYSSIEU,46190,46
6263,50207,GOLLEVILLE,50390,50
6264,62248,COURCELLES LE COMTE,62121,62
6265,62476,IZEL LES EQUERCHIN,62490,62
6266,31454,RIEUMES,31370,31
6267,11224,MASSAC,11330,11
6268,53140,LOUVERNE,53950,53
6269,38523,VARACIEUX,38470,38
6270,57423,LUBECOURT,57170,57
6271,68141,HOCHSTATT,68720,68
6272,15265,YDES,15210,15
6273,71198,FLACEY EN BRESSE,71580,71
6274,60321,IVRY LE TEMPLE,60173,60
6275,57486,MORVILLE SUR NIED,57590,57
6276,08249,LAVAL MORENCY,08150,08
6277,19151,NOAILLES,19600,19
6278,47285,SAMAZAN,47250,47
6279,85084,ESSARTS EN BOCAGE,85140,85
6280,31099,CAIGNAC,31560,31
6281,30034,BELLEGARDE,30127,30
6282,60521,QUINCAMPOIX FLEUZY,60220,60
6283,62646,PALLUEL,62860,62
6284,43107,JOSAT,43230,43
6285,64321,LASCLAVERIES,64450,64
6286,54275,JAULNY,54470,54
6287,61289,MONT ORMEL,61160,61
6288,07147,MALARCE SUR LA THINES,07140,07
6289,39043,BEAUFORT ORBAGNA,39190,39
6290,77431,ST PIERRE LES NEMOURS,77140,77
6291,14411,MESLAY,14220,14
6292,18039,BUE,18300,18
6293,73104,DULLIN,73610,73
6294,64383,MIALOS,64410,64
6295,02036,AUGY,02220,02
6296,44154,ST BREVIN LES PINS,44250,44
6297,80800,VILLERS CAMPSART,80140,80
6298,05076,MEREUIL,05700,05
6299,46120,GINDOU,46250,46
6300,89229,LIXY,89140,89
6301,77094,CHARMENTRAY,77410,77
6302,42079,CUINZIER,42460,42
6303,63085,CHAPDES BEAUFORT,63230,63
6304,80484,LIOMER,80430,80
6305,25053,BELVOIR,25430,25
6306,29113,LANMEUR,29620,29
6307,77396,RUPEREUX,77560,77
6308,37001,ABILLY,37160,37
6309,60703,AUX MARAIS,60000,60
6310,26288,SAHUNE,26510,26
6311,21306,GRENANT LES SOMBERNON,21540,21
6312,82185,VALEILLES,82150,82
6313,62412,HARDINGHEN,62132,62
6314,38180,GILLONNAY,38260,38
6315,55579,WATRONVILLE,55160,55
6316,64339,LESTELLE BETHARRAM,64800,64
6317,15194,ST JULIEN DE TOURSAC,15600,15
6318,64540,URCUIT,64990,64
6319,52365,ORGES,52120,52
6320,23261,VIERSAT,23170,23
6321,47328,ST GEORGES,47370,47
6322,56055,ETEL,56410,56
6323,46030,BIO,46500,46
6324,23049,CHAMPSANGLARD,23220,23
6325,80043,AUTHIE,80560,80
6326,51166,CONTAULT,51330,51
6327,37037,BRECHES,37330,37
6328,57262,GROSTENQUIN,57660,57
6329,21060,BELLENEUVE,21310,21
6330,60681,VILLERS ST BARTHELEMY,60650,60
6331,76446,MONTIGNY,76380,76
6332,03181,MONTCOMBROUX LES MINES,03130,03
6333,51186,COURJEONNET,51270,51
6334,2B299,SAN GAVINO D AMPUGNANI,20213,2B
6335,54433,PORT SUR SEILLE,54700,54
6336,62740,SAINS LES PERNES,62550,62
6337,81264,ST MICHEL LABADIE,81340,81
6338,81316,VIEUX,81140,81
6339,30062,CALVISSON,30420,30
6340,97501,MIQUELON LANGLADE,97500,975
6341,14579,SEULLINE,14260,14
6342,60166,COUDUN,60150,60
6343,61237,LOUGE SUR MAIRE,61150,61
6344,14044,BASLY,14610,14
6345,88439,SANCHEY,88390,88
6346,26051,BEZAUDUN SUR BINE,26460,26
6347,31501,ST MARCEL PAULEL,31590,31
6348,58300,URZY,58130,58
6349,62508,LIERES,62190,62
6350,65002,ADE,65100,65
6351,73007,AITON,73220,73
6352,88523,VOUXEY,88170,88
6353,89365,ST PRIVE,89220,89
6354,55515,TRESAUVAUX,55160,55
6355,55572,VITTARVILLE,55150,55
6356,67214,HURTIGHEIM,67117,67
6357,31177,EUP,31440,31
6358,57474,MONDELANGE,57300,57
6359,31338,MENVILLE,31530,31
6360,04214,TARTONNE,04330,04
6361,89307,PONTIGNY,89230,89
6362,88495,VAUDEVILLE,88000,88
6363,89470,VILLIERS LES HAUTS,89160,89
6364,29073,GUIMAEC,29620,29
6365,53075,COSMES,53230,53
6366,50400,PICAUVILLE,50360,50
6367,60651,ULLY ST GEORGES,60730,60
6368,21016,ARCEAU,21310,21
6369,90035,DORANS,90400,90
6370,65448,TOURNOUS DARRE,65220,65
6371,53046,LE BURET,53170,53
6372,62815,TIGNY NOYELLE,62180,62
6373,10168,LES GRANGES,10210,10
6374,84140,VAUGINES,84160,84
6375,54375,MONTAUVILLE,54700,54
6376,91191,CROSNE,91560,91
6377,73023,AUSSOIS,73500,73
6378,31008,ANAN,31230,31
6379,60043,BAILLY,60170,60
6380,02245,CUFFIES,02880,02
6381,57295,HARAUCOURT SUR SEILLE,57630,57
6382,55468,SAMOGNEUX,55100,55
6383,57196,ERCHING,57720,57
6384,25429,NOVILLARS,25220,25
6385,65080,BENAC,65380,65
6386,02148,CELLES SUR AISNE,02370,02
6387,61035,BEAUVAIN,61600,61
6388,25461,POMPIERRE SUR DOUBS,25340,25
6389,31571,VENDINE,31460,31
6390,26055,BOULC,26410,26
6391,18246,SAVIGNY EN SANCERRE,18240,18
6392,25100,BULLE,25560,25
6393,91148,CHAUFFOUR LES ETRECHY,91580,91
6394,21440,MONTOT,21170,21
6395,95197,DEUIL LA BARRE,95170,95
6396,76339,LE HANOUARD,76450,76
6397,34158,MINERVE,34210,34
6398,27070,FRENELLES EN VEXIN,27150,27
6399,67208,HOHENGOEFT,67310,67
6400,28015,AUNEAU BLEURY ST SYMPHORIEN,28700,28
6401,04018,BANON,04150,04
6402,61485,TICHEVILLE,61120,61
6403,80145,BRUCAMPS,80690,80
6404,71506,SAVIGNY EN REVERMONT,71580,71
6405,14435,LES MONCEAUX,14100,14
6406,72176,LE LUDE,72800,72
6407,25468,POULIGNEY LUSANS,25640,25
6408,70492,SOING CUBRY CHARENTENAY,70130,70
6409,66179,ST LAURENT DE CERDANS,66260,66
6410,11432,VILLENEUVE LES MONTREAL,11290,11
6411,59449,ORCHIES,59310,59
6412,21666,VERNOT,21120,21
6413,51638,VILLESENEUX,51130,51
6414,55477,SAVONNIERES EN PERTHOIS,55170,55
6415,54440,PUXE,54800,54
6416,25044,BARTHERANS,25440,25
6417,32364,ST AVIT FRANDAT,32700,32
6418,63017,AUGNAT,63340,63
6419,79040,LA BOISSIERE EN GATINE,79310,79
6420,19013,AUBAZINES,19190,19
6421,69240,ST VINCENT DE REINS,69240,69
6422,91001,ABBEVILLE LA RIVIERE,91150,91
6423,21190,CORCELLES LES ARTS,21190,21
6424,04065,CRUIS,04230,04
6425,40176,MAUVEZIN D ARMAGNAC,40240,40
6426,2B111,FELCE,20234,2B
6427,10153,FONTAINE MACON,10400,10
6428,70149,CHENEBIER,70400,70
6429,79263,ST LAURS,79160,79
6430,51634,VILLERS LE CHATEAU,51510,51
6431,57027,ARRAINCOURT,57380,57
6432,41166,OISLY,41700,41
6433,32084,CASTERON,32380,32
6434,53210,ST DENIS D ANJOU,53290,53
6435,28096,LA CHAUSSEE D IVRY,28260,28
6436,02295,ETREAUPONT,02580,02
6437,74190,MORILLON,74440,74
6438,88458,SOCOURT,88130,88
6439,30338,VALLERARGUES,30580,30
6440,67283,MARMOUTIER,67440,67
6441,54543,VALLOIS,54830,54
6442,71320,MONT ST VINCENT,71300,71
6443,57212,FEY,57420,57
6444,38433,ST NIZIER DU MOUCHEROTTE,38250,38
6445,26006,ALLEX,26400,26
6446,29051,ERGUE GABERIC,29500,29
6447,67377,PLAINE,67420,67
6448,30353,VISSEC,30770,30
6449,35326,SENS DE BRETAGNE,35490,35
6450,32359,ST ANTONIN,32120,32
6451,50510,ST MARTIN D AUBIGNY,50190,50
6452,01435,VERSONNEX,01210,01
6453,03300,VAUMAS,03220,03
6454,66231,VINGRAU,66600,66
6455,69296,SOLAIZE,69360,69
6456,45111,COURCY AUX LOGES,45300,45
6457,04047,CHAMPTERCIER,04660,04
6458,79299,ST VARENT,79330,79
6459,59435,NOMAIN,59310,59
6460,59552,SANCOURT,59268,59
6461,83116,ST MAXIMIN LA STE BAUME,83470,83
6462,28212,LOIGNY LA BATAILLE,28140,28
6463,35003,ANDOUILLE NEUVILLE,35250,35
6464,2B296,SANT ANTONINO,20220,2B
6465,88006,AMBACOURT,88500,88
6466,37088,COUZIERS,37500,37
6467,54218,GELAUCOURT,54115,54
6468,76685,THEROULDEVILLE,76540,76
6469,58010,ARLEUF,58430,58
6470,23098,JALESCHES,23270,23
6471,63101,CHATEAU SUR CHER,63330,63
6472,61153,ECOUCHE LES VALLEES,61150,61
6473,29167,PLOGASTEL ST GERMAIN,29710,29
6474,09169,LIMBRASSAC,09600,09
6475,59318,HOUTKERQUE,59470,59
6476,84081,MORIERES LES AVIGNON,84310,84
6477,59272,GRAND FORT PHILIPPE,59153,59
6478,33244,LIGNAN DE BAZAS,33430,33
6479,14535,REVIERS,14470,14
6480,80540,MESNIL MARTINSART,80300,80
6481,31136,CEPET,31620,31
6482,51513,ST REMY EN BOUZEMONT ST GENEST ISSON,51290,51
6483,41042,CHATEAUVIEUX,41110,41
6484,62720,ROMBLY,62120,62
6485,86172,MOUTERRE SUR BLOURDE,86430,86
6486,47212,POUSSIGNAC,47700,47
6487,88052,BELRUPT,88260,88
6488,83097,POURRIERES,83910,83
6489,24424,ST JEAN D ATAUX,24190,24
6490,71239,ISSY L EVEQUE,71760,71
6491,38453,ST ROMANS,38160,38
6492,68201,MASEVAUX NIEDERBRUCK,68290,68
6493,65248,LAHITTE TOUPIERE,65700,65
6494,74233,ST FELIX,74540,74
6495,31395,MURET,31600,31
6496,63184,LACHAUX,63290,63
6497,65193,GEMBRIE,65370,65
6498,28106,CONIE MOLITARD,28200,28
6499,60303,HAUTBOS,60210,60
6500,04050,CHATEAUFORT,04250,04
6501,84007,AVIGNON,84140,84
6502,14341,IFS,14123,14
6503,44086,LUSANGER,44590,44
6504,43050,CHAMBEZON,43410,43
6505,74140,HABERE POCHE,74420,74
6506,51493,ST LEONARD,51500,51
6507,33352,LA REOLE,33190,33
6508,79172,MAZIERES EN GATINE,79310,79
6509,38282,OPTEVOZ,38460,38
6510,86089,CUHON,86110,86
6511,09279,SALSEIN,09800,09
6512,27582,ST OUEN DU TILLEUL,27670,27
6513,70245,FOUGEROLLES ST VALBERT,70220,70
6514,49132,ETRICHE,49330,49
6515,71048,BOURG LE COMTE,71110,71
6516,50361,LA MOUCHE,50320,50
6517,52468,SEMILLY,52700,52
6518,04237,LE VERNET,04140,04
6519,14096,BREMOY,14260,14
6520,72267,ST AUBIN DES COUDRAIS,72400,72
6521,89265,MONTIGNY LA RESLE,89230,89
6522,27243,FIQUEFLEUR EQUAINVILLE,27210,27
6523,57138,CHENOIS,57580,57
6524,62060,AUXI LE CHATEAU,62390,62
6525,37076,CINAIS,37500,37
6526,78382,MAURECOURT,78780,78
6527,65117,CADEILHAN TRACHERE,65170,65
6528,14675,SOLIERS,14540,14
6529,62744,STE CATHERINE,62223,62
6530,49262,ROU MARSON,49400,49
6531,40133,LABENNE,40530,40
6532,60460,LA NEUVILLE VAULT,60112,60
6533,58071,CHEVANNES CHANGY,58420,58
6534,55120,COMBLES EN BARROIS,55000,55
6535,51019,AUBERIVE,51600,51
6536,23087,FRESSELINES,23450,23
6537,24321,PAZAYAC,24120,24
6538,33337,PREIGNAC,33210,33
6539,73293,THOIRY,73230,73
6540,80021,AMIENS,80080,80
6541,10381,TORVILLIERS,10440,10
6542,07037,BOREE,07310,07
6543,45044,BOUGY LEZ NEUVILLE,45170,45
6544,58012,ARQUIAN,58310,58
6545,41104,HUISSEAU SUR COSSON,41350,41
6546,58140,LAROCHEMILLAY,58370,58
6547,97126,ST LOUIS,97134,971
6548,58130,GRENOIS,58420,58
6549,74295,LA VERNAZ,74200,74
6550,43099,FRUGERES LES MINES,43250,43
6551,22090,KERMARIA SULARD,22450,22
6552,11288,PEZENS,11170,11
6553,25558,TARCENAY FOUCHERANS,25620,25
6554,42226,ST GEORGES DE BAROILLE,42510,42
6555,88490,VALLEROY LE SEC,88800,88
6556,45234,ORLEANS,45000,45
